Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_2,0,2024-01-02 01:04:50,2024-01-02 01:08:35,90290.0,90515.0,225
WalkerDelta_16,1,2024-01-02 01:06:10,2024-01-02 01:08:10,90370.0,90490.0,120
WalkerDelta_58,5,2024-01-02 01:08:15,2024-01-02 01:11:40,90495.0,90700.0,205
WalkerDelta_37,3,2024-01-02 01:11:10,2024-01-02 01:13:10,90670.0,90790.0,120
WalkerDelta_55,4,2024-01-02 01:13:15,2024-01-02 01:15:25,90795.0,90925.0,130
WalkerDelta_1,0,2024-01-02 01:13:55,2024-01-02 01:17:35,90835.0,91055.0,220
WalkerDelta_15,1,2024-01-02 01:15:20,2024-01-02 01:16:55,90920.0,91015.0,95
WalkerDelta_57,5,2024-01-02 01:17:05,2024-01-02 01:21:05,91025.0,91265.0,240
WalkerDelta_54,4,2024-01-02 01:22:35,2024-01-02 01:24:45,91355.0,91485.0,130
WalkerDelta_11,0,2024-01-02 01:23:25,2024-01-02 01:26:20,91405.0,91580.0,175
WalkerDelta_14,1,2024-01-02 01:24:35,2024-01-02 01:25:35,91475.0,91535.0,60
WalkerDelta_56,5,2024-01-02 01:26:00,2024-01-02 01:30:05,91560.0,91805.0,245
WalkerDelta_53,4,2024-01-02 01:32:05,2024-01-02 01:33:55,91925.0,92035.0,110
WalkerDelta_32,2,2024-01-02 01:32:10,2024-01-02 01:34:05,91930.0,92045.0,115
WalkerDelta_13,1,2024-01-02 01:34:00,2024-01-02 01:34:20,92040.0,92060.0,20
WalkerDelta_66,5,2024-01-02 01:35:00,2024-01-02 01:38:55,92100.0,92335.0,235
WalkerDelta_31,2,2024-01-02 01:40:30,2024-01-02 01:43:45,92430.0,92625.0,195
WalkerDelta_52,4,2024-01-02 01:41:35,2024-01-02 01:43:00,92495.0,92580.0,85
WalkerDelta_65,5,2024-01-02 01:44:10,2024-01-02 01:47:40,92650.0,92860.0,210
WalkerDelta_30,2,2024-01-02 01:49:25,2024-01-02 01:53:15,92965.0,93195.0,230
WalkerDelta_51,4,2024-01-02 01:51:10,2024-01-02 01:51:55,93070.0,93115.0,45
WalkerDelta_64,5,2024-01-02 01:53:55,2024-01-02 01:56:10,93235.0,93370.0,135
WalkerDelta_29,2,2024-01-02 01:58:45,2024-01-02 02:02:35,93525.0,93755.0,230
WalkerDelta_28,2,2024-01-02 02:08:10,2024-01-02 02:11:55,94090.0,94315.0,225
WalkerDelta_27,2,2024-01-02 02:17:45,2024-01-02 02:21:15,94665.0,94875.0,210
WalkerDelta_26,2,2024-01-02 02:27:25,2024-01-02 02:30:15,95245.0,95415.0,170
WalkerDelta_25,2,2024-01-02 02:37:45,2024-01-02 02:38:25,95865.0,95905.0,40
WalkerDelta_49,4,2024-01-02 04:19:00,2024-01-02 04:21:15,101940.0,102075.0,135
WalkerDelta_27,2,2024-01-02 04:26:05,2024-01-02 04:27:00,102365.0,102420.0,55
WalkerDelta_48,4,2024-01-02 04:28:00,2024-01-02 04:31:05,102480.0,102665.0,185
WalkerDelta_12,1,2024-01-02 04:34:00,2024-01-02 04:35:05,102840.0,102905.0,65
WalkerDelta_26,2,2024-01-02 04:34:05,2024-01-02 04:35:55,102845.0,102955.0,110
WalkerDelta_47,4,2024-01-02 04:37:05,2024-01-02 04:40:40,103025.0,103240.0,215
WalkerDelta_22,1,2024-01-02 04:42:00,2024-01-02 04:44:45,103320.0,103485.0,165
WalkerDelta_25,2,2024-01-02 04:42:45,2024-01-02 04:44:55,103365.0,103495.0,130
WalkerDelta_46,4,2024-01-02 04:46:20,2024-01-02 04:50:00,103580.0,103800.0,220
WalkerDelta_64,5,2024-01-02 04:49:00,2024-01-02 04:50:25,103740.0,103825.0,85
WalkerDelta_21,1,2024-01-02 04:50:35,2024-01-02 04:54:00,103835.0,104040.0,205
WalkerDelta_24,2,2024-01-02 04:51:40,2024-01-02 04:53:55,103900.0,104035.0,135
WalkerDelta_2,0,2024-01-02 04:54:25,2024-01-02 04:55:35,104065.0,104135.0,70
WalkerDelta_45,4,2024-01-02 04:55:40,2024-01-02 04:59:15,104140.0,104355.0,215
WalkerDelta_63,5,2024-01-02 04:58:15,2024-01-02 05:00:15,104295.0,104415.0,120
WalkerDelta_20,1,2024-01-02 04:59:25,2024-01-02 05:03:05,104365.0,104585.0,220
WalkerDelta_23,2,2024-01-02 05:00:40,2024-01-02 05:02:50,104440.0,104570.0,130
WalkerDelta_1,0,2024-01-02 05:02:50,2024-01-02 05:05:45,104570.0,104745.0,175
WalkerDelta_55,4,2024-01-02 05:05:10,2024-01-02 05:08:10,104710.0,104890.0,180
WalkerDelta_62,5,2024-01-02 05:07:35,2024-01-02 05:09:45,104855.0,104985.0,130
WalkerDelta_19,1,2024-01-02 05:08:25,2024-01-02 05:12:10,104905.0,105130.0,225
WalkerDelta_33,2,2024-01-02 05:09:45,2024-01-02 05:11:35,104985.0,105095.0,110
WalkerDelta_11,0,2024-01-02 05:11:35,2024-01-02 05:15:35,105095.0,105335.0,240
WalkerDelta_54,4,2024-01-02 05:15:25,2024-01-02 05:15:55,105325.0,105355.0,30
WalkerDelta_61,5,2024-01-02 05:16:55,2024-01-02 05:19:05,105415.0,105545.0,130
WalkerDelta_18,1,2024-01-02 05:17:30,2024-01-02 05:21:00,105450.0,105660.0,210
WalkerDelta_32,2,2024-01-02 05:19:00,2024-01-02 05:20:20,105540.0,105620.0,80
WalkerDelta_10,0,2024-01-02 05:20:30,2024-01-02 05:24:35,105630.0,105875.0,245
WalkerDelta_60,5,2024-01-02 05:26:15,2024-01-02 05:28:20,105975.0,106100.0,125
WalkerDelta_39,3,2024-01-02 05:27:25,2024-01-02 05:27:50,106045.0,106070.0,25
WalkerDelta_17,1,2024-01-02 05:27:25,2024-01-02 05:29:35,106045.0,106175.0,130
WalkerDelta_31,2,2024-01-02 05:28:20,2024-01-02 05:29:00,106100.0,106140.0,40
WalkerDelta_9,0,2024-01-02 05:29:30,2024-01-02 05:33:30,106170.0,106410.0,240
WalkerDelta_38,3,2024-01-02 05:35:20,2024-01-02 05:38:00,106520.0,106680.0,160
WalkerDelta_59,5,2024-01-02 05:35:45,2024-01-02 05:37:25,106545.0,106645.0,100
WalkerDelta_8,0,2024-01-02 05:38:30,2024-01-02 05:42:15,106710.0,106935.0,225
WalkerDelta_37,3,2024-01-02 05:43:50,2024-01-02 05:47:35,107030.0,107255.0,225
WalkerDelta_58,5,2024-01-02 05:45:20,2024-01-02 05:46:30,107120.0,107190.0,70
WalkerDelta_7,0,2024-01-02 05:48:00,2024-01-02 05:50:55,107280.0,107455.0,175
WalkerDelta_36,3,2024-01-02 05:53:10,2024-01-02 05:57:00,107590.0,107820.0,230
WalkerDelta_57,5,2024-01-02 05:54:55,2024-01-02 05:55:20,107695.0,107720.0,25
WalkerDelta_6,0,2024-01-02 05:58:00,2024-01-02 05:59:05,107880.0,107945.0,65
WalkerDelta_35,3,2024-01-02 06:02:30,2024-01-02 06:06:20,108150.0,108380.0,230
WalkerDelta_34,3,2024-01-02 06:12:00,2024-01-02 06:15:35,108720.0,108935.0,215
WalkerDelta_44,3,2024-01-02 06:21:35,2024-01-02 06:24:50,109295.0,109490.0,195
WalkerDelta_43,3,2024-01-02 06:31:30,2024-01-02 06:33:30,109890.0,110010.0,120
WalkerDelta_56,5,2024-01-02 08:13:45,2024-01-02 08:14:55,116025.0,116095.0,70
WalkerDelta_66,5,2024-01-02 08:22:30,2024-01-02 08:25:10,116550.0,116710.0,160
WalkerDelta_44,3,2024-01-02 08:29:00,2024-01-02 08:30:30,116940.0,117030.0,90
WalkerDelta_65,5,2024-01-02 08:31:30,2024-01-02 08:34:50,117090.0,117290.0,200
WalkerDelta_29,2,2024-01-02 08:36:55,2024-01-02 08:39:10,117415.0,117550.0,135
WalkerDelta_43,3,2024-01-02 08:37:30,2024-01-02 08:39:30,117450.0,117570.0,120
WalkerDelta_64,5,2024-01-02 08:40:40,2024-01-02 08:44:20,117640.0,117860.0,220
WalkerDelta_7,0,2024-01-02 08:43:35,2024-01-02 08:43:45,117815.0,117825.0,10
WalkerDelta_28,2,2024-01-02 08:45:20,2024-01-02 08:48:25,117920.0,118105.0,185
WalkerDelta_42,3,2024-01-02 08:46:15,2024-01-02 08:48:25,117975.0,118105.0,130
WalkerDelta_63,5,2024-01-02 08:49:55,2024-01-02 08:53:40,118195.0,118420.0,225
WalkerDelta_6,0,2024-01-02 08:52:35,2024-01-02 08:54:20,118355.0,118460.0,105
WalkerDelta_27,2,2024-01-02 08:54:05,2024-01-02 08:57:35,118445.0,118655.0,210
WalkerDelta_41,3,2024-01-02 08:55:10,2024-01-02 08:57:25,118510.0,118645.0,135
WalkerDelta_19,1,2024-01-02 08:57:35,2024-01-02 08:59:45,118655.0,118785.0,130
WalkerDelta_62,5,2024-01-02 08:59:20,2024-01-02 09:02:50,118760.0,118970.0,210
WalkerDelta_5,0,2024-01-02 09:01:55,2024-01-02 09:04:00,118915.0,119040.0,125
WalkerDelta_26,2,2024-01-02 09:02:55,2024-01-02 09:06:40,118975.0,119200.0,225
WalkerDelta_40,3,2024-01-02 09:04:15,2024-01-02 09:06:15,119055.0,119175.0,120
WalkerDelta_18,1,2024-01-02 09:06:15,2024-01-02 09:09:40,119175.0,119380.0,205
WalkerDelta_61,5,2024-01-02 09:09:00,2024-01-02 09:11:15,119340.0,119475.0,135
WalkerDelta_4,0,2024-01-02 09:11:10,2024-01-02 09:13:25,119470.0,119605.0,135
WalkerDelta_25,2,2024-01-02 09:12:00,2024-01-02 09:15:40,119520.0,119740.0,220
WalkerDelta_39,3,2024-01-02 09:13:25,2024-01-02 09:15:05,119605.0,119705.0,100
WalkerDelta_17,1,2024-01-02 09:15:05,2024-01-02 09:19:05,119705.0,119945.0,240
WalkerDelta_3,0,2024-01-02 09:20:35,2024-01-02 09:22:40,120035.0,120160.0,125
WalkerDelta_24,2,2024-01-02 09:21:25,2024-01-02 09:24:25,120085.0,120265.0,180
WalkerDelta_38,3,2024-01-02 09:22:40,2024-01-02 09:23:45,120160.0,120225.0,65
WalkerDelta_16,1,2024-01-02 09:24:00,2024-01-02 09:28:05,120240.0,120485.0,245
WalkerDelta_2,0,2024-01-02 09:30:00,2024-01-02 09:31:50,120600.0,120710.0,110
WalkerDelta_45,4,2024-01-02 09:30:10,2024-01-02 09:32:05,120610.0,120725.0,115
WalkerDelta_23,2,2024-01-02 09:31:50,2024-01-02 09:32:35,120710.0,120755.0,45
WalkerDelta_37,3,2024-01-02 09:32:00,2024-01-02 09:32:25,120720.0,120745.0,25
WalkerDelta_15,1,2024-01-02 09:33:00,2024-01-02 09:36:55,120780.0,121015.0,235
WalkerDelta_55,4,2024-01-02 09:38:25,2024-01-02 09:41:45,121105.0,121305.0,200
WalkerDelta_1,0,2024-01-02 09:39:30,2024-01-02 09:40:55,121170.0,121255.0,85
WalkerDelta_14,1,2024-01-02 09:42:15,2024-01-02 09:45:40,121335.0,121540.0,205
WalkerDelta_54,4,2024-01-02 09:47:25,2024-01-02 09:51:15,121645.0,121875.0,230
WalkerDelta_11,0,2024-01-02 09:49:05,2024-01-02 09:49:55,121745.0,121795.0,50
WalkerDelta_13,1,2024-01-02 09:51:55,2024-01-02 09:54:05,121915.0,122045.0,130
WalkerDelta_53,4,2024-01-02 09:56:45,2024-01-02 10:00:40,122205.0,122440.0,235
WalkerDelta_10,0,2024-01-02 09:58:40,2024-01-02 09:58:45,122320.0,122325.0,5
WalkerDelta_52,4,2024-01-02 10:06:10,2024-01-02 10:09:55,122770.0,122995.0,225
WalkerDelta_51,4,2024-01-02 10:15:45,2024-01-02 10:19:15,123345.0,123555.0,210
WalkerDelta_50,4,2024-01-02 10:25:30,2024-01-02 10:28:15,123930.0,124095.0,165
WalkerDelta_9,0,2024-01-02 12:17:00,2024-01-02 12:19:10,130620.0,130750.0,130
WalkerDelta_8,0,2024-01-02 12:26:00,2024-01-02 12:29:00,131160.0,131340.0,180
WalkerDelta_36,3,2024-01-02 12:32:10,2024-01-02 12:33:05,131530.0,131585.0,55
WalkerDelta_50,4,2024-01-02 12:32:15,2024-01-02 12:34:00,131535.0,131640.0,105
WalkerDelta_7,0,2024-01-02 12:35:05,2024-01-02 12:38:35,131705.0,131915.0,210
WalkerDelta_35,3,2024-01-02 12:40:05,2024-01-02 12:42:50,132005.0,132170.0,165
WalkerDelta_49,4,2024-01-02 12:40:50,2024-01-02 12:42:55,132050.0,132175.0,125
WalkerDelta_6,0,2024-01-02 12:44:15,2024-01-02 12:48:00,132255.0,132480.0,225
WalkerDelta_13,1,2024-01-02 12:47:00,2024-01-02 12:48:15,132420.0,132495.0,75
WalkerDelta_34,3,2024-01-02 12:48:40,2024-01-02 12:52:05,132520.0,132725.0,205
WalkerDelta_48,4,2024-01-02 12:49:40,2024-01-02 12:51:55,132580.0,132715.0,135
WalkerDelta_26,2,2024-01-02 12:52:30,2024-01-02 12:53:40,132750.0,132820.0,70
WalkerDelta_5,0,2024-01-02 12:53:35,2024-01-02 12:57:15,132815.0,133035.0,220
WalkerDelta_12,1,2024-01-02 12:56:15,2024-01-02 12:58:10,132975.0,133090.0,115
WalkerDelta_44,3,2024-01-02 12:57:30,2024-01-02 13:01:10,133050.0,133270.0,220
WalkerDelta_47,4,2024-01-02 12:58:40,2024-01-02 13:00:50,133120.0,133250.0,130
WalkerDelta_25,2,2024-01-02 13:00:55,2024-01-02 13:03:45,133255.0,133425.0,170
WalkerDelta_4,0,2024-01-02 13:03:05,2024-01-02 13:06:05,133385.0,133565.0,180
WalkerDelta_22,1,2024-01-02 13:05:35,2024-01-02 13:07:40,133535.0,133660.0,125
WalkerDelta_43,3,2024-01-02 13:06:30,2024-01-02 13:10:15,133590.0,133815.0,225
WalkerDelta_46,4,2024-01-02 13:07:45,2024-01-02 13:09:40,133665.0,133780.0,115
WalkerDelta_24,2,2024-01-02 13:09:40,2024-01-02 13:13:35,133780.0,134015.0,235
WalkerDelta_3,0,2024-01-02 13:13:10,2024-01-02 13:14:00,133990.0,134040.0,50
WalkerDelta_21,1,2024-01-02 13:14:55,2024-01-02 13:17:05,134095.0,134225.0,130
WalkerDelta_42,3,2024-01-02 13:15:35,2024-01-02 13:19:05,134135.0,134345.0,210
WalkerDelta_45,4,2024-01-02 13:17:00,2024-01-02 13:18:25,134220.0,134305.0,85
WalkerDelta_23,2,2024-01-02 13:18:35,2024-01-02 13:22:40,134315.0,134560.0,245
WalkerDelta_20,1,2024-01-02 13:24:15,2024-01-02 13:26:20,134655.0,134780.0,125
WalkerDelta_41,3,2024-01-02 13:25:25,2024-01-02 13:27:45,134725.0,134865.0,140
WalkerDelta_63,5,2024-01-02 13:25:30,2024-01-02 13:25:45,134730.0,134745.0,15
WalkerDelta_55,4,2024-01-02 13:26:15,2024-01-02 13:27:05,134775.0,134825.0,50
WalkerDelta_33,2,2024-01-02 13:27:30,2024-01-02 13:31:35,134850.0,135095.0,245
WalkerDelta_62,5,2024-01-02 13:33:15,2024-01-02 13:35:55,135195.0,135355.0,160
WalkerDelta_19,1,2024-01-02 13:33:45,2024-01-02 13:35:25,135225.0,135325.0,100
WalkerDelta_54,4,2024-01-02 13:35:45,2024-01-02 13:35:50,135345.0,135350.0,5
WalkerDelta_32,2,2024-01-02 13:36:30,2024-01-02 13:40:20,135390.0,135620.0,230
WalkerDelta_61,5,2024-01-02 13:41:45,2024-01-02 13:45:30,135705.0,135930.0,225
WalkerDelta_18,1,2024-01-02 13:43:15,2024-01-02 13:44:30,135795.0,135870.0,75
WalkerDelta_31,2,2024-01-02 13:46:05,2024-01-02 13:49:00,135965.0,136140.0,175
WalkerDelta_60,5,2024-01-02 13:51:05,2024-01-02 13:54:55,136265.0,136495.0,230
WalkerDelta_17,1,2024-01-02 13:52:50,2024-01-02 13:53:25,136370.0,136405.0,35
WalkerDelta_30,2,2024-01-02 13:56:05,2024-01-02 13:57:10,136565.0,136630.0,65
WalkerDelta_59,5,2024-01-02 14:00:25,2024-01-02 14:04:15,136825.0,137055.0,230
WalkerDelta_58,5,2024-01-02 14:09:55,2024-01-02 14:13:35,137395.0,137615.0,220
WalkerDelta_57,5,2024-01-02 14:19:30,2024-01-02 14:22:50,137970.0,138170.0,200
WalkerDelta_56,5,2024-01-02 14:29:25,2024-01-02 14:31:25,138565.0,138685.0,120
WalkerDelta_16,1,2024-01-02 16:11:45,2024-01-02 16:12:55,144705.0,144775.0,70
WalkerDelta_15,1,2024-01-02 16:20:30,2024-01-02 16:23:10,145230.0,145390.0,160
WalkerDelta_57,5,2024-01-02 16:27:05,2024-01-02 16:28:30,145625.0,145710.0,85
WalkerDelta_14,1,2024-01-02 16:29:30,2024-01-02 16:32:50,145770.0,145970.0,200
WalkerDelta_53,4,2024-01-02 16:35:00,2024-01-02 16:37:10,146100.0,146230.0,130
WalkerDelta_56,5,2024-01-02 16:35:30,2024-01-02 16:37:25,146130.0,146245.0,115
WalkerDelta_13,1,2024-01-02 16:38:40,2024-01-02 16:42:20,146320.0,146540.0,220
WalkerDelta_52,4,2024-01-02 16:43:20,2024-01-02 16:46:25,146600.0,146785.0,185
WalkerDelta_66,5,2024-01-02 16:44:15,2024-01-02 16:46:25,146655.0,146785.0,130
WalkerDelta_12,1,2024-01-02 16:47:55,2024-01-02 16:51:40,146875.0,147100.0,225
WalkerDelta_30,2,2024-01-02 16:50:40,2024-01-02 16:52:20,147040.0,147140.0,100
WalkerDelta_51,4,2024-01-02 16:52:05,2024-01-02 16:55:35,147125.0,147335.0,210
WalkerDelta_65,5,2024-01-02 16:53:10,2024-01-02 16:55:20,147190.0,147320.0,130
WalkerDelta_43,3,2024-01-02 16:55:45,2024-01-02 16:57:45,147345.0,147465.0,120
WalkerDelta_22,1,2024-01-02 16:57:20,2024-01-02 17:00:50,147440.0,147650.0,210
WalkerDelta_29,2,2024-01-02 17:00:00,2024-01-02 17:02:00,147600.0,147720.0,120
WalkerDelta_50,4,2024-01-02 17:01:00,2024-01-02 17:04:40,147660.0,147880.0,220
WalkerDelta_64,5,2024-01-02 17:02:10,2024-01-02 17:04:15,147730.0,147855.0,125
WalkerDelta_42,3,2024-01-02 17:04:20,2024-01-02 17:07:40,147860.0,148060.0,200
WalkerDelta_21,1,2024-01-02 17:07:00,2024-01-02 17:09:15,148020.0,148155.0,135
WalkerDelta_28,2,2024-01-02 17:09:15,2024-01-02 17:11:25,148155.0,148285.0,130
WalkerDelta_49,4,2024-01-02 17:10:00,2024-01-02 17:13:40,148200.0,148420.0,220
WalkerDelta_63,5,2024-01-02 17:11:20,2024-01-02 17:13:05,148280.0,148385.0,105
WalkerDelta_41,3,2024-01-02 17:13:10,2024-01-02 17:17:10,148390.0,148630.0,240
WalkerDelta_27,2,2024-01-02 17:18:35,2024-01-02 17:20:45,148715.0,148845.0,130
WalkerDelta_48,4,2024-01-02 17:19:25,2024-01-02 17:22:25,148765.0,148945.0,180
WalkerDelta_62,5,2024-01-02 17:20:35,2024-01-02 17:21:45,148835.0,148905.0,70
WalkerDelta_40,3,2024-01-02 17:22:05,2024-01-02 17:26:10,148925.0,149170.0,245
WalkerDelta_26,2,2024-01-02 17:28:00,2024-01-02 17:29:55,149280.0,149395.0,115
WalkerDelta_5,0,2024-01-02 17:28:15,2024-01-02 17:29:55,149295.0,149395.0,100
WalkerDelta_47,4,2024-01-02 17:29:45,2024-01-02 17:30:40,149385.0,149440.0,55
WalkerDelta_61,5,2024-01-02 17:29:55,2024-01-02 17:30:25,149395.0,149425.0,30
WalkerDelta_39,3,2024-01-02 17:31:05,2024-01-02 17:35:00,149465.0,149700.0,235
WalkerDelta_4,0,2024-01-02 17:36:30,2024-01-02 17:39:40,149790.0,149980.0,190
WalkerDelta_25,2,2024-01-02 17:37:30,2024-01-02 17:39:00,149850.0,149940.0,90
WalkerDelta_38,3,2024-01-02 17:40:15,2024-01-02 17:43:45,150015.0,150225.0,210
WalkerDelta_3,0,2024-01-02 17:45:25,2024-01-02 17:49:10,150325.0,150550.0,225
WalkerDelta_24,2,2024-01-02 17:47:05,2024-01-02 17:48:00,150425.0,150480.0,55
WalkerDelta_37,3,2024-01-02 17:49:55,2024-01-02 17:52:15,150595.0,150735.0,140
WalkerDelta_2,0,2024-01-02 17:54:45,2024-01-02 17:58:35,150885.0,151115.0,230
WalkerDelta_23,2,2024-01-02 17:56:40,2024-01-02 17:56:55,151000.0,151015.0,15
WalkerDelta_1,0,2024-01-02 18:04:05,2024-01-02 18:07:55,151445.0,151675.0,230
WalkerDelta_11,0,2024-01-02 18:13:40,2024-01-02 18:17:10,152020.0,152230.0,210
WalkerDelta_10,0,2024-01-02 18:23:20,2024-01-02 18:26:15,152600.0,152775.0,175
WalkerDelta_9,0,2024-01-02 18:33:30,2024-01-02 18:34:30,153210.0,153270.0,60
WalkerDelta_33,2,2024-01-02 20:15:00,2024-01-02 20:17:10,159300.0,159430.0,130
WalkerDelta_32,2,2024-01-02 20:24:00,2024-01-02 20:27:05,159840.0,160025.0,185
WalkerDelta_10,0,2024-01-02 20:30:10,2024-01-02 20:31:55,160210.0,160315.0,105
WalkerDelta_60,5,2024-01-02 20:30:20,2024-01-02 20:30:55,160220.0,160255.0,35
WalkerDelta_31,2,2024-01-02 20:33:10,2024-01-02 20:36:40,160390.0,160600.0,210
WalkerDelta_59,5,2024-01-02 20:38:05,2024-01-02 20:40:45,160685.0,160845.0,160
WalkerDelta_9,0,2024-01-02 20:38:50,2024-01-02 20:40:55,160730.0,160855.0,125
WalkerDelta_30,2,2024-01-02 20:42:20,2024-01-02 20:46:00,160940.0,161160.0,220
WalkerDelta_37,3,2024-01-02 20:45:05,2024-01-02 20:46:20,161105.0,161180.0,75
WalkerDelta_58,5,2024-01-02 20:46:40,2024-01-02 20:50:00,161200.0,161400.0,200
WalkerDelta_8,0,2024-01-02 20:47:40,2024-01-02 20:49:55,161260.0,161395.0,135
WalkerDelta_50,4,2024-01-02 20:50:55,2024-01-02 20:51:15,161455.0,161475.0,20
WalkerDelta_29,2,2024-01-02 20:51:40,2024-01-02 20:55:15,161500.0,161715.0,215
WalkerDelta_36,3,2024-01-02 20:54:20,2024-01-02 20:56:15,161660.0,161775.0,115
WalkerDelta_57,5,2024-01-02 20:55:30,2024-01-02 20:59:10,161730.0,161950.0,220
WalkerDelta_7,0,2024-01-02 20:56:40,2024-01-02 20:58:50,161800.0,161930.0,130
WalkerDelta_49,4,2024-01-02 20:59:00,2024-01-02 21:01:40,161940.0,162100.0,160
WalkerDelta_28,2,2024-01-02 21:01:10,2024-01-02 21:04:15,162070.0,162255.0,185
WalkerDelta_35,3,2024-01-02 21:03:40,2024-01-02 21:05:45,162220.0,162345.0,125
WalkerDelta_56,5,2024-01-02 21:04:25,2024-01-02 21:08:10,162265.0,162490.0,225
WalkerDelta_6,0,2024-01-02 21:05:45,2024-01-02 21:07:40,162345.0,162460.0,115
WalkerDelta_48,4,2024-01-02 21:07:45,2024-01-02 21:11:30,162465.0,162690.0,225
WalkerDelta_27,2,2024-01-02 21:11:10,2024-01-02 21:12:10,162670.0,162730.0,60
WalkerDelta_34,3,2024-01-02 21:12:55,2024-01-02 21:15:05,162775.0,162905.0,130
WalkerDelta_66,5,2024-01-02 21:13:30,2024-01-02 21:17:05,162810.0,163025.0,215
WalkerDelta_5,0,2024-01-02 21:14:55,2024-01-02 21:16:25,162895.0,162985.0,90
WalkerDelta_47,4,2024-01-02 21:16:40,2024-01-02 21:20:40,163000.0,163240.0,240
WalkerDelta_44,3,2024-01-02 21:22:20,2024-01-02 21:24:20,163340.0,163460.0,120
WalkerDelta_65,5,2024-01-02 21:23:20,2024-01-02 21:25:40,163400.0,163540.0,140
WalkerDelta_4,0,2024-01-02 21:24:15,2024-01-02 21:25:05,163455.0,163505.0,50
WalkerDelta_46,4,2024-01-02 21:25:35,2024-01-02 21:29:35,163535.0,163775.0,240
WalkerDelta_22,1,2024-01-02 21:31:25,2024-01-02 21:33:50,163885.0,164030.0,145
WalkerDelta_43,3,2024-01-02 21:31:45,2024-01-02 21:33:30,163905.0,164010.0,105
WalkerDelta_3,0,2024-01-02 21:33:40,2024-01-02 21:33:45,164020.0,164025.0,5
WalkerDelta_45,4,2024-01-02 21:34:35,2024-01-02 21:38:25,164075.0,164305.0,230
WalkerDelta_21,1,2024-01-02 21:39:45,2024-01-02 21:43:25,164385.0,164605.0,220
WalkerDelta_42,3,2024-01-02 21:41:20,2024-01-02 21:42:35,164480.0,164555.0,75
WalkerDelta_55,4,2024-01-02 21:44:00,2024-01-02 21:47:05,164640.0,164825.0,185
WalkerDelta_20,1,2024-01-02 21:49:05,2024-01-02 21:52:50,164945.0,165170.0,225
WalkerDelta_41,3,2024-01-02 21:50:55,2024-01-02 21:51:30,165055.0,165090.0,35
WalkerDelta_54,4,2024-01-02 21:53:50,2024-01-02 21:55:25,165230.0,165325.0,95
WalkerDelta_19,1,2024-01-02 21:58:25,2024-01-02 22:02:15,165505.0,165735.0,230
WalkerDelta_18,1,2024-01-02 22:07:50,2024-01-02 22:11:35,166070.0,166295.0,225
WalkerDelta_17,1,2024-01-02 22:17:25,2024-01-02 22:20:50,166645.0,166850.0,205
WalkerDelta_16,1,2024-01-02 22:27:15,2024-01-02 22:29:35,167235.0,167375.0,140
WalkerDelta_40,3,2024-01-03 00:10:10,2024-01-03 00:10:35,173410.0,173435.0,25
WalkerDelta_39,3,2024-01-03 00:18:35,2024-01-03 00:21:10,173915.0,174070.0,155
WalkerDelta_17,1,2024-01-03 00:25:05,2024-01-03 00:26:30,174305.0,174390.0,85
WalkerDelta_38,3,2024-01-03 00:27:35,2024-01-03 00:30:55,174455.0,174655.0,200
WalkerDelta_2,0,2024-01-03 00:33:00,2024-01-03 00:35:05,174780.0,174905.0,125
WalkerDelta_16,1,2024-01-03 00:33:30,2024-01-03 00:35:25,174810.0,174925.0,115
WalkerDelta_37,3,2024-01-03 00:36:45,2024-01-03 00:40:20,175005.0,175220.0,215
WalkerDelta_1,0,2024-01-03 00:41:20,2024-01-03 00:44:20,175280.0,175460.0,180
WalkerDelta_15,1,2024-01-03 00:42:15,2024-01-03 00:44:25,175335.0,175465.0,130
WalkerDelta_36,3,2024-01-03 00:46:00,2024-01-03 00:49:40,175560.0,175780.0,220
WalkerDelta_54,4,2024-01-03 00:48:40,2024-01-03 00:50:20,175720.0,175820.0,100
WalkerDelta_11,0,2024-01-03 00:50:05,2024-01-03 00:53:35,175805.0,176015.0,210
WalkerDelta_14,1,2024-01-03 00:51:10,2024-01-03 00:53:25,175870.0,176005.0,135
WalkerDelta_56,5,2024-01-03 00:53:45,2024-01-03 00:55:35,176025.0,176135.0,110
WalkerDelta_35,3,2024-01-03 00:55:20,2024-01-03 00:58:55,176120.0,176335.0,215
WalkerDelta_53,4,2024-01-03 00:58:00,2024-01-03 01:00:00,176280.0,176400.0,120
WalkerDelta_10,0,2024-01-03 00:58:55,2024-01-03 01:02:40,176335.0,176560.0,225
WalkerDelta_13,1,2024-01-03 01:00:10,2024-01-03 01:02:15,176410.0,176535.0,125
WalkerDelta_66,5,2024-01-03 01:02:20,2024-01-03 01:05:30,176540.0,176730.0,190
WalkerDelta_34,3,2024-01-03 01:05:00,2024-01-03 01:07:25,176700.0,176845.0,145
WalkerDelta_52,4,2024-01-03 01:07:15,2024-01-03 01:09:25,176835.0,176965.0,130
WalkerDelta_9,0,2024-01-03 01:07:55,2024-01-03 01:11:40,176875.0,177100.0,225
WalkerDelta_12,1,2024-01-03 01:09:20,2024-01-03 01:11:05,176960.0,177065.0,105
WalkerDelta_65,5,2024-01-03 01:11:10,2024-01-03 01:15:10,177070.0,177310.0,240
WalkerDelta_51,4,2024-01-03 01:16:35,2024-01-03 01:18:45,177395.0,177525.0,130
